filename,speaker_id,emotion,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,zcr,rms,centroid,bandwidth,rolloff
n045.WAV,n045,Normal,-270.6667,116.53849,-8.298402,23.378279,-0.08252535,-10.6856785,7.2013745,-12.8863535,-13.415221,-3.9514103,-10.0569,3.101904,-9.811457,0.06299364697802198,0.09898689,1599.6041232124458,1855.7470326414962,2937.389197716346
n046.WAV,n046,Normal,-293.81616,112.141975,6.310471,17.3169,-14.486106,-11.370813,22.202545,-16.76858,-9.328786,3.3934262,-9.315503,2.3427613,-2.9013681,0.07282426992358079,0.062146302,1614.7136671904464,1908.6747457074819,3209.411088035617
n047.WAV,n047,Normal,-241.38245,111.02453,-3.0637228,10.13401,-7.9484076,-19.690228,10.013947,-24.130892,-10.563168,3.4968915,-10.472085,6.6756477,-7.4795775,0.06813790457589286,0.095654845,1663.9263638321245,2086.8522157735606,3327.8411865234375
n048.WAV,n048,Normal,-238.0372,107.863365,6.6084447,15.358886,-12.959668,-14.608609,12.683052,-17.581486,-10.123857,2.3357756,-12.828861,2.3611147,-5.213309,0.0774021055640244,0.08787536,1830.9463212751261,2162.4319281054477,3682.0114210175307
n049.WAV,n049,Normal,-264.07565,115.462234,-7.6250896,13.655381,-14.733666,-18.191563,7.985018,-25.797182,-5.567866,7.076344,-8.130025,5.6086087,-6.672813,0.061735548013848396,0.08428688,1493.579658513684,1794.7929999177031,2989.3171037946427
n050.WAV,n050,Normal,-264.05252,113.27064,3.0558627,1.4677739,-14.955969,-13.724544,12.758972,-22.776066,-13.662801,2.4238818,-8.007583,6.1254134,-1.7746211,0.0786590880738523,0.068476155,1774.1873344247654,2149.0484950701216,3512.1470925336826
n051.WAV,n051,Normal,-257.80222,129.01747,10.678461,22.930569,-12.540409,-14.815647,25.221586,-20.247126,-10.412906,2.7243166,-14.292428,7.046419,-6.795703,0.07146236998343151,0.07232139,1663.2508942997372,2016.3685559884327,3295.3094797036083
n052.WAV,n052,Normal,-447.13727,85.92113,-19.627531,-8.469473,-26.319399,-12.908466,-23.405914,-33.70539,-21.090717,-20.993732,-12.22149,-15.659306,-18.72029,0.09724472198996656,0.019471701,1716.567137705125,1846.8600637997029,3035.7855449153426
n053.WAV,n053,Normal,-463.47858,37.745205,-14.6889515,-6.38993,-17.359434,-24.439972,-13.493718,-11.280841,-10.275503,-6.451735,-17.268461,-9.350628,-16.240425,0.23433540962837837,0.022041975,2915.33250146464,2461.492234488018,5413.660657728041
n054.WAV,n054,Normal,-522.9538,67.06613,38.84136,-6.984801,-45.56533,-30.328367,0.40971914,-14.087699,-13.757655,1.5155151,-26.209581,-1.1157175,-18.078281,0.2546657986111111,0.027691271,2449.0582173673492,2173.495534147657,4229.599609375
n055.WAV,n055,Normal,-452.5204,54.875813,-40.9609,23.95755,-32.82658,-36.016808,-3.247833,-32.395878,-11.188631,-17.46439,-12.470898,-6.32632,-23.099249,0.12083390442251463,0.014025282,2320.200700707335,2024.8843299274997,4189.593184621711
n056.WAV,n056,Normal,-446.19318,74.8483,-6.1720676,-36.244965,-62.021557,-39.05877,3.0284436,-12.067735,-13.147037,9.808616,-31.5391,-6.8807616,-5.529908,0.134796142578125,0.03975688,2075.7977769199783,2142.9265878431206,3556.006622314453
n057.WAV,n057,Normal,-424.1664,68.41644,-15.318248,-10.843351,-18.826365,-23.345129,-11.426618,-21.941172,-25.739597,-11.979701,-21.07069,-9.592241,-17.483978,0.1379321752201897,0.027120035,2124.849316570859,2173.22983293559,3815.9578649009145
n058.WAV,n058,Normal,-360.00983,60.69999,-43.23796,2.7167947,-11.424485,-54.589676,-8.504551,-27.851171,-17.260422,-15.642691,-23.573761,4.9591036,-35.53049,0.10246508049242424,0.04844236,2110.42178596953,2173.359825506592,3649.8779296875
n059.WAV,n059,Normal,-430.02264,64.31674,-9.876529,-13.997893,-14.66636,-17.895618,-14.756911,-21.613344,-13.974939,-10.784352,-20.282003,-12.783977,-18.837118,0.15613731971153846,0.031797312,1999.3291930785008,2007.5057118185196,3549.665715144231
n060.WAV,n060,Normal,-502.58667,72.96768,31.954414,-24.187593,-55.942787,-39.90453,-5.705972,-6.5487666,-21.567957,-0.1549363,-25.453245,1.4687878,-15.560008,0.23116932744565216,0.03263041,2490.0458149792544,2321.388526800123,4102.0751953125
n065.WAV,n065,Normal,-267.9025,99.18765,-35.758865,29.050377,-4.5568676,-10.6082,8.610213,-4.6091714,-9.175695,-4.043667,-8.676759,-2.891067,1.0552396,0.1008526638215859,0.072252534,2004.3739334224413,1792.0554826684843,3623.696590205121
n066.WAV,n066,Normal,-467.3515,74.06813,-33.096157,6.1233697,-24.323786,-33.524635,-2.7871344,-34.589077,-11.606755,-17.010632,-18.725815,-8.029042,-26.2542,0.09909986413043478,0.016317371,1922.447831103412,2019.5944728109637,3559.251231317935
n067.WAV,n067,Normal,-563.0248,53.90227,-26.896128,1.929159,-29.770164,-17.121397,-4.698559,-24.472036,-7.7818127,-9.492645,-6.59799,-6.4099708,-15.206391,0.27685853970125784,0.008435945,2703.9880716083308,2161.8928269808443,4892.303121314859
n068.WAV,n068,Normal,-499.382,33.053974,-22.389385,-1.173348,-1.4418087,-14.582631,-18.224047,-7.700961,-11.432586,-0.9503259,-11.374553,-12.530682,-13.172863,0.20289024939903846,0.02204426,2874.4031116261294,2542.823477067144,5491.5879469651445
n069.WAV,n069,Normal,-485.94998,23.003933,-20.702915,22.970886,-1.3859924,-34.24705,-6.9421453,-4.303191,-9.519101,-11.536493,-14.739839,-5.8696876,-14.960645,0.24681745256696427,0.036619205,3226.352440587881,2509.05662514353,5744.5587158203125
n070.WAV,n070,Normal,-360.92722,91.27575,-69.48679,-32.90767,-27.140713,-9.708873,-10.444886,-10.950941,-13.852334,-0.32064846,-20.076515,-5.1792593,-11.929696,0.08571213942307693,0.055100407,1607.3992706530332,1590.4808349149853,2632.019981971154
n071.WAV,n071,Normal,-381.00446,61.445354,-37.398552,-6.3639617,-9.22543,-40.198017,-30.754004,-21.295172,-9.201704,-4.5894136,-18.704422,0.10464706,-17.941809,0.1596923828125,0.061914194,2071.451013597926,1960.9749774008783,3521.217041015625
n072.WAV,n072,Normal,-317.67215,63.464745,-55.557,1.3677948,-16.487793,-41.067062,-21.833923,-26.066883,-14.009954,-17.491383,-18.71286,-11.862459,-30.67617,0.09014892578125,0.05820357,1959.293213730095,1848.4099833617865,3055.359649658203
n073.WAV,n073,Normal,-447.49857,72.66779,-54.898365,2.9072347,-41.690285,-29.218727,-3.9747612,-37.033005,-9.265023,-10.330207,-14.984902,-11.790292,-20.769547,0.11515696455792683,0.016534455,2010.8060066056905,1914.1265796149523,3822.274854706555
n074.WAV,n074,Normal,-532.4114,35.76025,-19.384146,-14.526878,-19.446722,-19.464714,-14.2629385,-10.983271,-20.619818,-5.601151,-13.833109,-7.5305,-13.478349,0.3516916950389105,0.012512512,3508.1042750498113,2504.183078915032,6038.597207867218
n075.WAV,n075,Normal,-445.8355,45.10964,-21.509693,1.7408304,-16.523981,-24.146456,-8.013238,-18.012678,-23.261251,-14.149574,-14.359766,-12.555774,-24.367731,0.16414023631840796,0.026645921,2378.27280121388,2208.330284296485,4179.744709071829
n076.WAV,n076,Normal,-396.42252,46.19069,-44.674732,1.5032493,-37.632305,-28.960712,-14.799755,-33.837452,-8.771341,-17.850006,-18.559664,-15.058946,-16.24128,0.13295566099476439,0.020788142,2500.5689630557517,2210.423442160661,4655.62507669339
n077.WAV,n077,Normal,-465.9546,80.84719,-9.470014,-18.239473,-34.39375,-31.254324,-4.7828135,-18.276503,-16.233162,-2.1049159,-29.450974,-4.842471,-17.401604,0.13274436773255813,0.04285492,1750.4585722184795,1822.5416293500048,2834.871230014535
n078.WAV,n078,Normal,-327.3732,41.280342,-53.08946,-13.985914,-34.594334,-24.307837,-24.398254,-24.014261,-17.864042,-9.928308,-16.396334,-9.865745,-23.615717,0.09541590073529412,0.048054367,2343.479939410946,2146.144170881186,4320.415541704963
n079.WAV,n079,Normal,-413.10104,54.428,-39.846584,-15.516437,-19.42547,-22.303835,-6.483108,-14.595826,-8.848444,-13.121619,-11.992782,-1.0120819,-17.71326,0.15886124320652173,0.040494286,2631.713604970554,2189.3633530847133,4562.230383831522
n080.WAV,n080,Normal,-396.83853,91.79966,-28.205647,-13.409621,-20.59708,-45.840584,-13.362252,-32.729176,-19.178202,-17.279385,-27.282045,2.692302,-34.959507,0.07208086993243243,0.034434877,1493.9470477573282,1870.3550426568906,2532.7702702702704
n081.WAV,n081,Normal,-405.76324,93.26512,-34.557102,-33.250423,-43.246952,-27.787046,4.0526614,-27.534883,-18.362125,-9.018667,-19.61447,-2.121604,-19.33882,0.11391977163461539,0.045343637,1655.2456683235034,1792.85517472265,2680.469689002404
n082.WAV,n082,Normal,-456.9819,57.362045,-27.057737,-17.147476,-30.846346,-11.609157,-17.430315,-29.272697,-22.161598,-21.485512,-17.28368,-10.449272,-18.39353,0.15960761938202248,0.019251158,2132.604624419122,2114.1167032987446,3911.663612622893
no61.WAV,no61,Normal,-439.03925,61.63168,-13.483943,-10.999326,-17.484789,-20.311663,-20.077093,-16.08958,-8.586789,-10.434145,-17.00384,-2.844507,-18.418774,0.20435631793478262,0.04638563,2259.4340206469647,2153.637258931618,4059.945015285326
no62.WAV,no62,Normal,-382.72772,67.685616,-56.752655,0.120779894,-40.35323,-30.378876,-8.699351,-43.594208,-11.48951,-10.133187,-18.959885,-9.800558,-23.841175,0.12865492876838236,0.026107183,2129.685173109143,1973.226164987386,4049.4560690487133
no63.WAV,no63,Normal,-458.05444,81.49791,-40.870625,5.686576,-27.974136,-23.125895,-4.6573653,-34.564407,-11.012507,-16.720129,-14.718816,-10.6993065,-22.498465,0.1032176375133833,0.014506305,1853.4726629026695,1883.188131652945,3392.1480820061565
no64.WAV,no64,Normal,-445.03824,63.052135,-37.55868,-11.822436,-5.47232,-32.101074,-19.161453,-3.0305958,-13.321923,-4.007869,-11.003076,-3.5316865,-17.829842,0.18565044981060605,0.033436738,2553.6173514577017,2166.1603976981132,4612.346857244318
