filename,speaker_id,accent,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,zcr,rms,centroid,bandwidth,rolloff
r002.WAV,R002,Rizal,-317.8364,89.46219,-51.65875,26.325407,2.7040355,-3.1127052,-17.002157,-10.756012,-19.24579,23.836992,-27.090536,2.0601652,-3.9101908,0.11186667049632353,0.060214464,1917.5026774509456,1613.7034169661008,3416.3376752068016
r003.WAV,R003,Rizal,-352.5723,123.230896,-44.28519,-1.8187113,-4.6503067,-24.841618,-11.554818,-11.387449,-24.423399,5.840342,-17.156328,6.6048446,1.1625984,0.07766027617872807,0.04577644,1475.7800438709128,1531.4118998897422,2681.6865619860196
r004.WAV,R004,Rizal,-358.6334,128.87982,22.881132,30.272612,-3.0598807,-20.302576,5.8064327,-9.542824,-12.321067,-3.6790493,-10.660384,-5.788659,-18.268034,0.02799825465425532,0.073963754,910.628608400484,1528.647545705897,1566.884142287234
r005.wav,R005,Rizal,-364.9795,173.74106,-0.72445786,7.720062,2.0422013,4.0885997,-3.4682548,-10.114221,-20.59696,-4.5634065,-6.537017,-14.902673,9.020416,0.044717909414556965,0.063047916,842.0590284176949,1022.3914443578955,1301.3959281052216
r006.WAV,R006,Rizal,-278.25946,110.03752,-28.02247,28.272852,-7.6986847,-22.30447,1.697257,-27.803408,-17.120985,-6.271035,-14.019324,-5.202721,-19.186419,0.07853970462328767,0.073612526,1720.4434981727916,1897.4410684773297,3518.835114779538
r007.WAV,R007,Rizal,-360.7876,104.35933,-22.650013,18.424946,-6.1045966,-13.052851,10.512616,-15.904406,-9.475111,0.28107226,-7.650721,-1.9105258,-15.261387,0.08449052019817073,0.07307432,1909.2317204269461,1997.8758547451966,3939.7883717606705
r008.WAV,R008,Rizal,-264.1969,92.14428,-67.5388,14.0191145,-4.796426,-34.370068,-12.178195,-14.051593,-20.970345,12.380483,-15.848092,-2.293347,-3.6984937,0.11663079717356688,0.075290896,1935.5204395762612,1603.505821290958,3401.9032083499205
r009.WAV,R009,Rizal,-439.24216,81.07893,8.565947,22.871778,1.4369309,-10.809409,10.389249,-2.4762769,-6.2447834,-0.7714556,-6.0106416,-3.4112806,-5.5294456,0.09334483045212766,0.058521695,2049.4213280568983,2246.936090320879,4350.852414394947
r010.wav,R010,Rizal,-409.7377,164.334,13.694332,25.373238,-8.239313,3.1299567,-3.242045,-4.3463836,-15.26262,-1.6293164,-6.5842924,-16.165255,-0.012562975,0.03808145785550459,0.036651827,817.2785620209544,1171.1756441688651,1303.2526698681193
r011.WAV,R011,Rizal,-339.12158,114.48253,-1.6803306,25.732725,-4.9351306,-22.729599,6.303327,-14.271175,-17.511562,-9.604781,-15.04308,-4.799648,-13.70931,0.0657174824089404,0.07671483,1440.782898612644,1800.500968542926,2790.760166597682
r012.WAV,R012,Rizal,-282.29993,45.605633,-21.548615,4.9892693,-12.99418,-10.679154,-18.62674,1.3462896,-21.65312,4.655367,-18.895666,-2.645774,0.7861776,0.1285067471590909,0.06984245,2408.1638307099547,2260.324871172244,4630.046497691761
r013.WAV,R013,Rizal,-343.3584,25.221582,-48.49475,-14.013454,-21.26602,-28.225895,-25.489435,-28.758055,-35.992264,-4.0013695,-35.4687,1.4892466,-15.70304,0.1387952867445055,0.038389906,2636.021915652083,2230.7679804594777,4791.196852463942
r014.WAV,R014,Rizal,-331.50876,77.56245,12.426062,32.40765,-1.2023344,-17.536108,5.7680902,-12.360968,-11.360599,-9.458207,-16.721645,-2.585836,-19.727266,0.11231788429054054,0.08327369,2042.1011329032779,2051.3934022145945,3626.2108055320946
r015.wav,R015,Rizal,-423.7728,175.34067,3.6922846,21.777588,7.368408,16.26473,-6.881219,-3.8573625,-11.041249,-8.489129,-0.2659064,-16.5216,-2.7017114,0.038330078125,0.02749403,820.9562425786053,1117.7813726808863,1453.0426025390625
r016.WAV,R016,Rizal,-319.75418,122.321106,-14.546156,23.229492,-9.856063,-21.503603,9.8869,-13.944343,-18.932585,-8.526023,-14.41032,-2.6259806,-15.623618,0.05992617849576271,0.060005285,1460.6967506117817,1776.9428763699962,2876.2033236228813
r017.wav,R017,Rizal,-422.11435,168.98021,9.836317,23.11263,-14.170144,7.9003596,-2.202337,0.11611028,-10.202723,-3.9961073,-2.0454237,-12.428618,3.017668,0.0404633068647541,0.02308576,880.5801590679515,1252.639133518197,1421.014904585041
r018.WAV,R018,Rizal,-282.01202,111.34717,4.2815084,27.036013,-8.825474,-27.492115,9.694276,-18.183712,-25.473455,-7.7686787,-21.002258,-8.154963,-19.434343,0.06836779364224138,0.11201143,1505.360551421972,1872.4251036078845,2883.7785391971984
r019.WAV,R019,Rizal,-384.5442,106.45233,2.4031975,11.98181,13.096404,-8.216196,-0.63753307,-0.37921372,-18.352291,-0.2794129,-14.172157,-0.27566874,-0.5866775,0.05191970254010695,0.04472552,1231.8567386804639,1727.4550138182576,2035.5210248161766
r020.WAV,R020,Rizal,-372.47098,68.280136,-12.538161,-0.7769377,-9.878714,-15.23754,8.268535,-1.4070307,-23.397663,6.56701,-17.316042,-2.208108,-7.557168,0.0897058385019084,0.046406396,1792.575199730637,2145.786952069641,3337.8930477695612
r021.WAV,R021,Rizal,-273.56824,107.531075,-23.062746,32.82832,-11.25097,-21.998411,7.0018826,-27.504686,-10.978053,-8.511016,-11.820644,-2.1285765,-18.139088,0.0745273166232639,0.08198251,1732.0486351016643,1887.9098582174,3429.8355102539062
r022.WAV,R022,Rizal,-272.43585,49.550735,-19.087692,12.982928,-5.3042717,-20.17083,-2.801141,-7.993461,-19.89781,16.496246,-15.126662,-2.974215,-12.362317,0.1342144590435606,0.079629846,2506.2977764551524,2226.6440246205493,4343.671209161932
r023.WAV,R023,Rizal,-361.64166,145.0261,-13.216534,1.9821571,5.490078,-27.216888,-6.258232,-5.4132376,-19.073397,-0.42173818,-14.104463,-8.028578,0.05731108,0.06241288879107981,0.04355787,1209.4858240012397,1489.5918628769816,2135.7803559639083
r024.WAV,R024,Rizal,-240.11148,121.97056,-7.0039573,24.030588,-21.050058,-18.212635,10.985605,-16.104746,-19.001953,-4.2982316,-13.387903,-0.7976372,-18.644035,0.059814453125,0.113758065,1452.0231396089812,1756.3284590535395,2959.3303811961205
r025.WAV,R025,Rizal,-352.51642,93.033455,-27.071453,25.169127,-2.8553653,-11.795339,4.4431243,-16.90713,2.6351085,6.0056677,-5.0999155,2.327556,-10.993104,0.12412109375,0.07903932,2174.786175348982,1841.3654452174496,4041.064453125
r026.WAV,R026,Rizal,-453.3459,78.30879,-16.040277,16.402895,-1.6457,-6.114253,4.025811,-10.646908,2.863581,1.9539057,-1.244746,3.297398,-6.505239,0.07907885174418605,0.046854556,2334.608067312015,2478.8690954504827,5303.427620821221
r027.WAV,R027,Rizal,-286.3879,129.36595,-25.396963,22.336237,-20.315668,-11.517007,19.783916,-20.3839,-5.6891994,-4.292107,-0.2202157,-1.0069592,-21.70788,0.05918817934782609,0.11111183,1529.8461170980331,1816.7607162777738,3257.755180027174
r028.WAV,R028,Rizal,-464.7614,57.368065,-0.069315046,29.876122,15.405313,-4.406021,2.2995493,-7.7294116,-1.3776245,-5.9461308,-2.735084,1.0484381,-10.053538,0.11098845108695653,0.052494183,2425.5808744661867,2405.0341423765144,5090.418011209239
r029.WAV,R029,Rizal,-369.63983,77.61022,3.98054,27.922125,2.8157506,-3.7202156,2.4242918,-10.122055,-4.5224867,-3.6028502,-2.1188917,-0.89136153,-10.645331,0.12478715945512821,0.07188124,2387.786292387013,2211.141001613113,4628.1203049879805
r030.WAV,R030,Rizal,-393.8062,67.59994,6.6879907,18.115463,-12.688504,-4.890701,1.1145617,-10.135027,-5.24781,-1.966231,0.8533971,-3.7200458,-9.35335,0.12802269345238096,0.07398294,2367.6384046471176,1965.1920860098571,3892.63916015625
r031.WAV,R031,Rizal,-256.98608,105.41179,-1.6297537,34.79505,0.12373675,-26.142616,7.8402762,-17.108482,-16.058702,-5.1781583,-16.862988,-4.80858,-17.863016,0.05732979910714286,0.12812819,1548.0848647957341,1922.4849293415261,3038.9501953125
